"covariateId","covariateName","analysisId","conceptId","covariateValue"
16003,"age group:  80 -  84",3,0,4.09883574547349
17003,"age group:  85 -  89",3,0,3.66779825779575
14003,"age group:  70 -  74",3,0,3.36432712945539
5003,"age group:  25 -  29",3,0,-3.31549555255807
15003,"age group:  75 -  79",3,0,3.17984430506586
13003,"age group:  65 -  69",3,0,3.13318813216122
11003,"age group:  55 -  59",3,0,2.96195450620079
12003,"age group:  60 -  64",3,0,2.72334907522842
10003,"age group:  50 -  54",3,0,2.5580535897348
9003,"age group:  45 -  49",3,0,2.32704145382061
3003,"age group:  15 -  19",3,0,-2.23717795066446
7003,"age group:  35 -  39",3,0,2.02752560495212
6003,"age group:  30 -  34",3,0,1.45018322030314
18003,"age group:  90 -  94",3,0,-0.664717328990623
8507001,"gender = MALE",1,8507,0.473434625077577
8003,"age group:  40 -  44",3,0,0.0759608320498173
21003,"age group: 105 - 109",3,0,0
19003,"age group:  95 -  99",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
