"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,2.99265999277027
11003,"age group:  55 -  59",3,0,2.58390805824669
10003,"age group:  50 -  54",3,0,1.95357185459429
8507001,"gender = MALE",1,8507,1.17253031264089
9003,"age group:  45 -  49",3,0,0.940299600038129
6003,"age group:  30 -  34",3,0,-0.827690987652002
7003,"age group:  35 -  39",3,0,-0.81078788162982
5003,"age group:  25 -  29",3,0,-0.80249707768091
4003,"age group:  20 -  24",3,0,0
3003,"age group:  15 -  19",3,0,0
8003,"age group:  40 -  44",3,0,0
8532001,"gender = FEMALE",1,8532,0
