"covariateId","covariateName","analysisId","conceptId","covariateValue"
16003,"age group:  80 -  84",3,0,3.60201793850031
15003,"age group:  75 -  79",3,0,3.35506050937233
14003,"age group:  70 -  74",3,0,3.31623782174277
13003,"age group:  65 -  69",3,0,3.19632191246416
17003,"age group:  85 -  89",3,0,3.17656030767949
18003,"age group:  90 -  94",3,0,3.01092177427834
12003,"age group:  60 -  64",3,0,2.74262598403783
11003,"age group:  55 -  59",3,0,2.69434672065824
10003,"age group:  50 -  54",3,0,2.40425030963516
9003,"age group:  45 -  49",3,0,2.0689161332953
8003,"age group:  40 -  44",3,0,1.80989494511206
7003,"age group:  35 -  39",3,0,1.80757844325214
19003,"age group:  95 -  99",3,0,1.67156692588255
6003,"age group:  30 -  34",3,0,1.06748724078185
8507001,"gender = MALE",1,8507,0.591065742300673
5003,"age group:  25 -  29",3,0,0.544329898229943
3003,"age group:  15 -  19",3,0,-0.488318848668501
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
