"covariateId","covariateName","analysisId","conceptId","covariateValue"
19003,"age group:  95 -  99",3,0,4.01365707789885
18003,"age group:  90 -  94",3,0,3.71319140576932
17003,"age group:  85 -  89",3,0,3.44989124206323
13003,"age group:  65 -  69",3,0,2.96264476633317
16003,"age group:  80 -  84",3,0,2.95007940517893
6003,"age group:  30 -  34",3,0,-2.77568385074772
5003,"age group:  25 -  29",3,0,-2.74873840953215
15003,"age group:  75 -  79",3,0,2.69229977466833
12003,"age group:  60 -  64",3,0,2.41439799445124
11003,"age group:  55 -  59",3,0,2.31816369715934
14003,"age group:  70 -  74",3,0,2.29758391395829
10003,"age group:  50 -  54",3,0,1.75451340911055
3003,"age group:  15 -  19",3,0,-1.69394257611268
9003,"age group:  45 -  49",3,0,1.2202715452184
8507001,"gender = MALE",1,8507,1.00861510706691
7003,"age group:  35 -  39",3,0,-0.318665379154452
8003,"age group:  40 -  44",3,0,-0.29336701100445
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
