"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,4.64781816794087
19003,"age group:  95 -  99",3,0,3.76248479752294
18003,"age group:  90 -  94",3,0,3.47924999612672
17003,"age group:  85 -  89",3,0,3.25833248896243
15003,"age group:  75 -  79",3,0,3.21772474978734
16003,"age group:  80 -  84",3,0,2.9970269026272
13003,"age group:  65 -  69",3,0,2.85548015757097
6003,"age group:  30 -  34",3,0,-2.68410670594668
14003,"age group:  70 -  74",3,0,2.68011167525237
7003,"age group:  35 -  39",3,0,-2.6634789231942
12003,"age group:  60 -  64",3,0,2.60051876762915
3003,"age group:  15 -  19",3,0,-1.58625527307265
10003,"age group:  50 -  54",3,0,1.56243962114565
11003,"age group:  55 -  59",3,0,1.56114798326446
8507001,"gender = MALE",1,8507,0.823628052614938
9003,"age group:  45 -  49",3,0,0.799960021760166
5003,"age group:  25 -  29",3,0,-0.475630111586142
8003,"age group:  40 -  44",3,0,-0.457768056308436
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
