"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,3.42603486062893
11003,"age group:  55 -  59",3,0,3.164562310568
10003,"age group:  50 -  54",3,0,2.92917437912876
9003,"age group:  45 -  49",3,0,2.45846686236484
8003,"age group:  40 -  44",3,0,2.21176343504197
7003,"age group:  35 -  39",3,0,2.09515959181605
6003,"age group:  30 -  34",3,0,1.66774327583637
8507001,"gender = MALE",1,8507,0.817971283745418
5003,"age group:  25 -  29",3,0,0.627593075060263
3003,"age group:  15 -  19",3,0,-0.122783636438248
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
