"covariateId","covariateName","analysisId","conceptId","covariateValue"
14003,"age group:  70 -  74",3,0,3.60287644082871
15003,"age group:  75 -  79",3,0,3.44972489606597
17003,"age group:  85 -  89",3,0,3.43194921369887
13003,"age group:  65 -  69",3,0,3.38964991286342
18003,"age group:  90 -  94",3,0,3.37210980372245
16003,"age group:  80 -  84",3,0,3.28722686171805
12003,"age group:  60 -  64",3,0,3.09711341498681
11003,"age group:  55 -  59",3,0,2.76881115340642
3003,"age group:  15 -  19",3,0,-2.6345267274565
10003,"age group:  50 -  54",3,0,2.58698087319291
19003,"age group:  95 -  99",3,0,2.07668925682208
8003,"age group:  40 -  44",3,0,2.04808302142894
9003,"age group:  45 -  49",3,0,2.03286805083441
7003,"age group:  35 -  39",3,0,1.73738977539662
6003,"age group:  30 -  34",3,0,1.20713880305157
8507001,"gender = MALE",1,8507,0.613471374211923
5003,"age group:  25 -  29",3,0,0.307402516789265
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
