"covariateId","covariateName","analysisId","conceptId","covariateValue"
14003,"age group:  70 -  74",3,0,3.3560850164729
16003,"age group:  80 -  84",3,0,3.31742850240517
15003,"age group:  75 -  79",3,0,3.22021171224644
17003,"age group:  85 -  89",3,0,3.20823171637558
13003,"age group:  65 -  69",3,0,3.06301287633374
18003,"age group:  90 -  94",3,0,2.80350102951155
12003,"age group:  60 -  64",3,0,2.77556278717168
11003,"age group:  55 -  59",3,0,2.37020461526896
10003,"age group:  50 -  54",3,0,2.19476522063674
9003,"age group:  45 -  49",3,0,1.78603116179368
8003,"age group:  40 -  44",3,0,1.58696633372459
19003,"age group:  95 -  99",3,0,1.3530762134462
7003,"age group:  35 -  39",3,0,1.26745842657371
6003,"age group:  30 -  34",3,0,0.785444816996981
3003,"age group:  15 -  19",3,0,-0.737637373733717
8507001,"gender = MALE",1,8507,0.564539325382449
5003,"age group:  25 -  29",3,0,-0.0293852231234451
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
