"covariateId","covariateName","analysisId","conceptId","covariateValue"
21003,"age group: 105 - 109",3,0,6.0878803771109
20003,"age group: 100 - 104",3,0,5.98085394685108
19003,"age group:  95 -  99",3,0,5.88657852091644
18003,"age group:  90 -  94",3,0,5.64195990287452
17003,"age group:  85 -  89",3,0,5.24050124157896
16003,"age group:  80 -  84",3,0,4.80519150403385
15003,"age group:  75 -  79",3,0,4.22095542216382
14003,"age group:  70 -  74",3,0,3.43574630888824
13003,"age group:  65 -  69",3,0,2.66542293041339
5003,"age group:  25 -  29",3,0,-2.43384759992504
12003,"age group:  60 -  64",3,0,2.04987272692631
3003,"age group:  15 -  19",3,0,-1.72678974619861
6003,"age group:  30 -  34",3,0,-1.55146678899841
11003,"age group:  55 -  59",3,0,1.24332429688936
7003,"age group:  35 -  39",3,0,-0.867782803403386
8003,"age group:  40 -  44",3,0,-0.781604711363333
10003,"age group:  50 -  54",3,0,0.716548062924072
8507001,"gender = MALE",1,8507,0.536072936592009
9003,"age group:  45 -  49",3,0,0.184858677746071
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
