"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,-1.58813160150285
19003,"age group:  95 -  99",3,0,-1.46782486422217
15003,"age group:  75 -  79",3,0,0.369055387329099
18003,"age group:  90 -  94",3,0,-0.343521808274188
8507001,"gender = MALE",1,8507,0.215954355603121
14003,"age group:  70 -  74",3,0,0.201536378793161
17003,"age group:  85 -  89",3,0,0.12266160035813
16003,"age group:  80 -  84",3,0,0.103979661707033
13003,"age group:  65 -  69",3,0,0
21003,"age group: 105 - 109",3,0,0
8532001,"gender = FEMALE",1,8532,0
