"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,5.88916790177344
16003,"age group:  80 -  84",3,0,4.46613928237427
17003,"age group:  85 -  89",3,0,4.22713163793881
15003,"age group:  75 -  79",3,0,4.12453509529046
18003,"age group:  90 -  94",3,0,3.81062265600949
14003,"age group:  70 -  74",3,0,3.6467856044511
19003,"age group:  95 -  99",3,0,3.58422981773914
13003,"age group:  65 -  69",3,0,3.01939098984655
6003,"age group:  30 -  34",3,0,-2.56185307416963
7003,"age group:  35 -  39",3,0,-2.53972028265572
5003,"age group:  25 -  29",3,0,-2.53456842808644
10003,"age group:  50 -  54",3,0,2.14009282165364
12003,"age group:  60 -  64",3,0,1.91216241056909
11003,"age group:  55 -  59",3,0,1.78716479642925
9003,"age group:  45 -  49",3,0,1.50116366563765
3003,"age group:  15 -  19",3,0,-1.47001733589861
8507001,"gender = MALE",1,8507,0.183818574210464
8003,"age group:  40 -  44",3,0,0.0337768565725863
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
