"covariateId","covariateName","analysisId","conceptId","covariateValue"
15003,"age group:  75 -  79",3,0,3.45642627052957
17003,"age group:  85 -  89",3,0,3.38554018750073
14003,"age group:  70 -  74",3,0,3.37661252053433
16003,"age group:  80 -  84",3,0,3.33657612573827
13003,"age group:  65 -  69",3,0,2.92195841675045
12003,"age group:  60 -  64",3,0,2.79625889533445
18003,"age group:  90 -  94",3,0,2.51414644314078
11003,"age group:  55 -  59",3,0,2.48597265676778
3003,"age group:  15 -  19",3,0,-2.25892059424731
10003,"age group:  50 -  54",3,0,2.2528351914642
9003,"age group:  45 -  49",3,0,1.79140080836141
8003,"age group:  40 -  44",3,0,1.56481404263861
19003,"age group:  95 -  99",3,0,1.46500811227185
7003,"age group:  35 -  39",3,0,1.36312845114579
6003,"age group:  30 -  34",3,0,0.970422136177652
8507001,"gender = MALE",1,8507,0.573006107166405
5003,"age group:  25 -  29",3,0,-0.435805456850046
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
