"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,4.14252460368204
11003,"age group:  55 -  59",3,0,3.35709857120706
10003,"age group:  50 -  54",3,0,2.94359683131965
9003,"age group:  45 -  49",3,0,2.37087852992394
7003,"age group:  35 -  39",3,0,1.41079954401202
8003,"age group:  40 -  44",3,0,1.37622564778224
8507001,"gender = MALE",1,8507,0.68091051937962
6003,"age group:  30 -  34",3,0,0.366770157961659
3003,"age group:  15 -  19",3,0,0.1178298843421
5003,"age group:  25 -  29",3,0,-0.0671378714328669
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
