"covariateId","covariateName","analysisId","conceptId","covariateValue"
21003,"age group: 105 - 109",3,0,3.43404731916936
20003,"age group: 100 - 104",3,0,3.31651615379813
19003,"age group:  95 -  99",3,0,3.21672408710768
18003,"age group:  90 -  94",3,0,2.98821360370583
17003,"age group:  85 -  89",3,0,2.58464048506218
16003,"age group:  80 -  84",3,0,2.10715296879822
15003,"age group:  75 -  79",3,0,1.55895797735279
14003,"age group:  70 -  74",3,0,0.779886042052098
8507001,"gender = MALE",1,8507,0.520391900036758
13003,"age group:  65 -  69",3,0,0
8532001,"gender = FEMALE",1,8532,0
