"covariateId","covariateName","analysisId","conceptId","covariateValue"
20003,"age group: 100 - 104",3,0,-44.1533126325122
19003,"age group:  95 -  99",3,0,-44.1530676090428
18003,"age group:  90 -  94",3,0,-44.152714555491
21003,"age group: 105 - 109",3,0,-44.1522329266332
17003,"age group:  85 -  89",3,0,0.792376893162445
16003,"age group:  80 -  84",3,0,0.573796097321845
15003,"age group:  75 -  79",3,0,0.378065021236391
14003,"age group:  70 -  74",3,0,-0.112231151210663
8507001,"gender = MALE",1,8507,-0.00989611470402619
13003,"age group:  65 -  69",3,0,0
8532001,"gender = FEMALE",1,8532,0
