"covariateId","covariateName","analysisId","conceptId","covariateValue"
14003,"age group:  70 -  74",3,0,3.44457930443657
17003,"age group:  85 -  89",3,0,3.36385714483091
15003,"age group:  75 -  79",3,0,3.31012651843662
13003,"age group:  65 -  69",3,0,3.2359981545539
18003,"age group:  90 -  94",3,0,3.11273717698176
16003,"age group:  80 -  84",3,0,3.08705208490334
12003,"age group:  60 -  64",3,0,2.9100928130231
11003,"age group:  55 -  59",3,0,2.53488562383672
10003,"age group:  50 -  54",3,0,2.35376747119718
8003,"age group:  40 -  44",3,0,1.91259258532118
9003,"age group:  45 -  49",3,0,1.87310918555897
19003,"age group:  95 -  99",3,0,1.69757686501241
7003,"age group:  35 -  39",3,0,1.52829771005416
6003,"age group:  30 -  34",3,0,0.954853142132779
8507001,"gender = MALE",1,8507,0.585724220360947
3003,"age group:  15 -  19",3,0,-0.472545501994901
5003,"age group:  25 -  29",3,0,0.0411225213901209
21003,"age group: 105 - 109",3,0,0
4003,"age group:  20 -  24",3,0,0
20003,"age group: 100 - 104",3,0,0
8532001,"gender = FEMALE",1,8532,0
