"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,2.96515952185254
11003,"age group:  55 -  59",3,0,2.3796349282947
10003,"age group:  50 -  54",3,0,1.94475307303565
6003,"age group:  30 -  34",3,0,-1.42424348669232
5003,"age group:  25 -  29",3,0,-1.40133588493496
8507001,"gender = MALE",1,8507,1.32955042926339
9003,"age group:  45 -  49",3,0,1.28469820330285
3003,"age group:  15 -  19",3,0,-0.339126006532992
4003,"age group:  20 -  24",3,0,0
8003,"age group:  40 -  44",3,0,0
7003,"age group:  35 -  39",3,0,0
8532001,"gender = FEMALE",1,8532,0
