"covariateId","covariateName","analysisId","conceptId","covariateValue"
3003,"age group:  15 -  19",3,0,-8.16944127791397
18003,"age group:  90 -  94",3,0,-6.59582727855594
19003,"age group:  95 -  99",3,0,-5.64489955838255
20003,"age group: 100 - 104",3,0,-3.98249731977488
16003,"age group:  80 -  84",3,0,3.72325171650814
15003,"age group:  75 -  79",3,0,3.17299592987707
13003,"age group:  65 -  69",3,0,2.91639637421822
14003,"age group:  70 -  74",3,0,2.91474731519759
17003,"age group:  85 -  89",3,0,2.66622746073356
12003,"age group:  60 -  64",3,0,2.5866101447726
11003,"age group:  55 -  59",3,0,2.51979608700029
9003,"age group:  45 -  49",3,0,2.06382016245906
10003,"age group:  50 -  54",3,0,1.84004342696571
7003,"age group:  35 -  39",3,0,1.31835252198314
21003,"age group: 105 - 109",3,0,-1.03043509906242
6003,"age group:  30 -  34",3,0,0.963040417755078
8003,"age group:  40 -  44",3,0,0.493307607952788
8507001,"gender = MALE",1,8507,0.461218603097488
5003,"age group:  25 -  29",3,0,0.0732913495582075
4003,"age group:  20 -  24",3,0,0
8532001,"gender = FEMALE",1,8532,0
