"covariateId","covariateName","analysisId","conceptId","covariateValue"
12003,"age group:  60 -  64",3,0,3.00882857068415
11003,"age group:  55 -  59",3,0,2.29045539711462
6003,"age group:  30 -  34",3,0,-2.02864153608928
7003,"age group:  35 -  39",3,0,-2.01695041130578
5003,"age group:  25 -  29",3,0,-2.00856766068581
10003,"age group:  50 -  54",3,0,1.56929461694227
9003,"age group:  45 -  49",3,0,1.40828908050777
3003,"age group:  15 -  19",3,0,-0.937481713371546
8507001,"gender = MALE",1,8507,0.933585192165224
4003,"age group:  20 -  24",3,0,0
8003,"age group:  40 -  44",3,0,0
8532001,"gender = FEMALE",1,8532,0
